Application Number,Authorization Number,File Number,Interim Licence Number,Authorization Status,Authorization Status Date,Authorization Holder,Authorization Issue Date,Authorization Effective Date,Authorization Expiry Date,Authorization Type,Allocation Purpose,Allocation Classification,Allocation Sub Classification,Allocation Specific Classification,Allocation Point Type,Allocation Status Date,Allocation Number,Allocation Type,Allocation Status,Allocation Priority Number,Allocation Water Body,Allocation Diversion Rate,Allocation Diversion Rate Units,Allocation Diversion Quantity (M3),Allocation Consumptive Use (M3),Allocation Losses (M3),Allocation Return Flow (M3),Allocation Centroid ATS,Allocation Production Interval Upper (M),Allocation Production Interval Lower (M),Allocation Production Well ID,Allocation Irrigable Area (HA),Allocation River Sub Basin Code,Allocation River Sub Basin,Allocation River Basin,Allocation Latitude,Allocation Longitude,Authorization Regulator,Legacy Authorization Number,AuthorizationNumber,PdfHyperlink,DocumentID,PdfFound,PdfSource,LastChecked
001 00503770,503770,00503770,00503770 00 00,Active,2024-07-18 00:00:00,Spartan Delta Corp.,2024-07-18 00:00:00,2024-07-18 00:00:00,2025-07-15 00:00:00,Temporary Diversion Licence,,,,,Point of use,2024-07-18 00:00:00,115187,,Active,,,,,,,,,SW-10-44-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.772645,-114.500819,Alberta Energy Regulator,,503770,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=503770,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:42
001 00505041,505041,00505041,00505041 00 00,Active,2024-10-05 00:00:00,Spartan Delta Corp.,2024-10-05 00:00:00,2024-10-05 00:00:00,2025-05-25 00:00:00,Temporary Diversion Licence,,,,,Point of use,2024-10-05 00:00:00,116659,,Active,,,,,,,,,SW-23-42-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.626983,-114.472662,Alberta Energy Regulator,,505041,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=505041,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:43
001 00505041,505041,00505041,00505041 00 00,Active,2024-10-05 00:00:00,Spartan Delta Corp.,2024-10-05 00:00:00,2024-10-05 00:00:00,2025-05-25 00:00:00,Temporary Diversion Licence,,,,,Point of use,2024-10-05 00:00:00,116660,,Active,,,,,,,,,SE-5-44-3-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.761812,-114.397463,Alberta Energy Regulator,,505041,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=505041,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:43
001 00505257,505257,00505257,00505257 00 00,Active,2024-10-15 00:00:00,Spartan Delta Corp.,2024-10-15 00:00:00,2024-10-15 00:00:00,2025-10-02 00:00:00,Temporary Diversion Licence,,,,,Point of use,2024-10-15 00:00:00,116935,,Active,,,,,,,,,NW-22-42-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.638912,-114.504285,Alberta Energy Regulator,,505257,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=505257,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:44
001 00507144,507144,00507144,00507144 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-11-20 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119176,,Active,,,,,,,,,SE-22-42-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.6269,-114.491213,Alberta Energy Regulator,,507144,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507144,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:48
001 00507144,507144,00507144,00507144 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-11-20 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119181,,Active,,,,,,,,,NW-23-44-3-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.808551,-114.33806,Alberta Energy Regulator,,507144,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507144,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:48
001 00507144,507144,00507144,00507144 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-11-20 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119188,,Active,,,,,,,,,SE-5-42-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.582677,-114.532227,Alberta Energy Regulator,,507144,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507144,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:48
001 00507153,507153,00507153,00507153 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-10-26 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119204,,Active,,,,,,,,,NW-22-42-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.638912,-114.504141,Alberta Energy Regulator,,507153,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507153,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:49
001 00507153,507153,00507153,00507153 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-10-26 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119205,,Active,,,,,,,,,SE-22-42-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.626983,-114.491223,Alberta Energy Regulator,,507153,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507153,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:49
001 00508296,508296,00508296,00508296 00 00,Active,2025-06-01 00:00:00,Spartan Delta Corp.,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-12-31 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-06-01 00:00:00,120682,,Active,,,,,,,,,SE-19-43-3-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.713407,-114.414223,Alberta Energy Regulator,,508296,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=508296,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:58
001 00508775,508775,00508775,00508775 00 00,Active,2025-04-29 00:00:00,Paramount Resources Ltd.,2025-04-29 00:00:00,2025-04-29 00:00:00,2025-09-30 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-04-29 00:00:00,121165,,Active,,,,,,,,,NW-1-40-6-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.415505,-114.737044,Alberta Energy Regulator,,508775,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=508775,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:52:00
001 00508823,508823,00508823,00508823 00 00,Active,2025-04-29 00:00:00,Paramount Resources Ltd.,2025-04-29 00:00:00,2025-04-29 00:00:00,2026-02-28 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-04-29 00:00:00,121199,,Active,,,,,,,,,NW-15-38-6-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.274749,-114.775815,Alberta Energy Regulator,,508823,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=508823,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:52:02
,33046,18303,00033046 00 07,Active,2021-03-24 00:00:00,I3 Energy Canada Ltd.,1985-04-29 00:00:00,2021-03-24 00:00:00,,Water Resources Licence,Industrial,Industrial,Upstream Oil & Gas,Injection (Water Flood/Conventional Oil/Enhance Oil Recovery),Point of diversion,2021-03-24 00:00:00,13378,Groundwater,Active,1978-08-31-0001,Unnamed Aquifer - Unclassified,255.31,Cubic Metres Per Day,90040.0,90040.0,0.0,,38-4-W5,12.1,32.0,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.3056,-114.5079,Alberta Energy Regulator,,33046,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=33046,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:20
,33046,18303,00033046 00 07,Active,2021-03-24 00:00:00,I3 Energy Canada Ltd.,1985-04-29 00:00:00,2021-03-24 00:00:00,,Water Resources Licence,Industrial,Industrial,Upstream Oil & Gas,Injection (Water Flood/Conventional Oil/Enhance Oil Recovery),Point of diversion,2021-03-24 00:00:00,13379,Groundwater,Active,1978-08-31-0002,Unnamed Aquifer - Unclassified,418.97,Cubic Metres Per Day,117180.0,117180.0,0.0,,38-4-W5,15.8,31.0,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.2974,-114.5083,Alberta Energy Regulator,,33046,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=33046,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:20
,36511,13765-2,00036511 00 03,Active,2017-03-30 00:00:00,Entrada Resources Inc.,1983-10-18 00:00:00,2017-03-30 00:00:00,,Water Resources Licence,Industrial,Industrial,Upstream Oil & Gas,Injection (Water Flood/Conventional Oil/Enhance Oil Recovery),Point of diversion,2017-03-30 00:00:00,17275,Groundwater,Active,1966-10-14-0001,Unnamed Aquifer - Unclassified,556.36,Cubic Metres Per Day,44405.34,44405.34,0.0,,41-5-W5,73.1,126.4,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.5115,-114.5826,Alberta Energy Regulator,,36511,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=36511,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:23
,227907,00227907,00227907 00 03,Active,2017-11-24 00:00:00,Canlin Energy Corporation,2006-04-20 00:00:00,2017-11-24 00:00:00,2031-04-20 00:00:00,Term Licence,Industrial,Industrial,Upstream Oil & Gas,Oil & Gas Plant Processing/Oil Sands Upgrader/Plant Utility Water,Point of diversion,2017-11-24 00:00:00,176997,Groundwater,Active,2005-08-30-0001,Unnamed Aquifer - Unclassified,130.0,Cubic Metres Per Day,80.0,80.0,0.0,,40-3-W5,29.4,38.7,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.469079,-114.343847,Alberta Energy Regulator,,227907,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=227907,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:12
,227907,00227907,00227907 00 03,Active,2017-11-24 00:00:00,Canlin Energy Corporation,2006-04-20 00:00:00,2017-11-24 00:00:00,2031-04-20 00:00:00,Term Licence,Industrial,Industrial,Upstream Oil & Gas,Oil & Gas Plant Processing/Oil Sands Upgrader/Plant Utility Water,Point of diversion,2017-11-24 00:00:00,176999,Groundwater,Active,2005-08-30-0001,Unnamed Aquifer - Unclassified,130.0,Cubic Metres Per Day,120.0,120.0,0.0,,40-3-W5,31.7,46.9,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.469079,-114.343847,Alberta Energy Regulator,,227907,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=227907,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:12
001 00397226,397226,,00397226 00 00,Active,2017-07-25 00:00:00,NAL Resources Limited,2017-07-25 00:00:00,2017-07-25 00:00:00,2027-07-25 00:00:00,Term Licence,Other Purpose Specified by the Director,Industrial,Upstream Oil & Gas,Oil & Gas Plant Processing/Oil Sands Upgrader/Plant Utility Water,Point of diversion,2017-07-25 00:00:00,308059,Groundwater,Active,2017-07-11-0001,Unnamed Aquifer - Unclassified,5.0,Cubic Metres Per Day,20.0,20.0,0.0,,37-3-W5,29.5,32.5,437898,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.215138,-114.308568,Alberta Energy Regulator,,397226,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=397226,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:27
,428679,,00428679 00 02,Active,2024-07-18 00:00:00,Vesta Energy Ltd.,2020-02-26 00:00:00,2024-07-18 00:00:00,2030-02-25 00:00:00,Term Licence,Commercial,Industrial,Upstream Oil & Gas,Multi-Stage Horizontal Hydraulic Fracturing (Drilling & Completions),Point of diversion,2024-07-18 00:00:00,341181,Surface Water,Active,2019-01-09-0001,Red Deer River,0.333,Cubic Metres Per Second,0.0,0.0,0.0,,SE-5-37-28-W4,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.146711,-113.962825,Alberta Energy Regulator,,428679,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=428679,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:30
001 00507144,507144,00507144,00507144 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-11-20 00:00:00,Temporary Diversion Licence,Commercial,Industrial,Upstream Oil & Gas,Multi-Stage Horizontal Hydraulic Fracturing (Drilling & Completions),Point of diversion,2025-01-23 00:00:00,425804,Surface Water,Active,,Surface Runoff,0.15,Cubic Metres Per Second,3500.0,3500.0,0.0,,SE-9-44-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.771783,-114.510723,Alberta Energy Regulator,,507144,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507144,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:48
001 00507430,507430,00507430,00507430 00 00,Active,2025-02-04 00:00:00,TAQA North Ltd.,2025-02-04 00:00:00,2025-02-04 00:00:00,2025-05-31 00:00:00,Temporary Diversion Licence,Commercial,Industrial,Upstream Oil & Gas,Multi-Stage Horizontal Hydraulic Fracturing (Drilling & Completions),Point of diversion,2025-02-04 00:00:00,426268,Surface Water,Active,,Surface Runoff,0.08,Cubic Metres Per Second,2000.0,2000.0,0.0,,NW-3-43-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.681136,-114.508632,Alberta Energy Regulator,,507430,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507430,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:50
001 00507751,507751,00507751,00507751 00 00,Active,2025-02-27 00:00:00,TAQA North Ltd.,2025-02-27 00:00:00,2025-02-27 00:00:00,2025-05-31 00:00:00,Temporary Diversion Licence,Commercial,Industrial,Upstream Oil & Gas,Multi-Stage Horizontal Hydraulic Fracturing (Drilling & Completions),Point of diversion,2025-02-27 00:00:00,426886,Surface Water,Active,,Surface Runoff,0.08,Cubic Metres Per Second,2500.0,2500.0,0.0,,SW-34-42-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.655117,-114.503298,Alberta Energy Regulator,,507751,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507751,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:53
001 00509021,509021,00509021,00509021 00 00,Active,2025-05-19 00:00:00,Tourmaline Oil Corp.,2025-05-19 00:00:00,2025-05-19 00:00:00,2025-07-31 00:00:00,Temporary Diversion Licence,Commercial,Industrial,Upstream Oil & Gas,Multi-Stage Horizontal Hydraulic Fracturing (Drilling & Completions),Point of diversion,2025-05-19 00:00:00,429637,Surface Water,Active,,Surface Runoff,0.15,Cubic Metres Per Second,25000.0,25000.0,0.0,,NW-13-41-6-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.536241,-114.733839,Alberta Energy Regulator,,509021,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=509021,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:52:03
,30506,20908-2,00030506 00 03,Active,2010-10-24 00:00:00,Keyera Energy Ltd.,1986-04-07 00:00:00,2010-10-24 00:00:00,,Water Resources Licence,Industrial,Industrial,Upstream Oil & Gas,Oil & Gas Plant Processing/Oil Sands Upgrader/Plant Utility Water,Point of diversion,2010-10-24 00:00:00,10309,Groundwater,Active,1983-09-26-0003,Unnamed Aquifer - Unclassified,687.37,Cubic Metres Per Day,251630.0,251630.0,0.0,,44-1-W5,11.8,29.2,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.7618,-114.1176,Alberta Energy Regulator,,30506,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=30506,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:19
001 00503306,503306,00503306,00503306 00 00,Active,2024-07-03 00:00:00,Paramount Resources Ltd.,2024-07-03 00:00:00,2024-07-03 00:00:00,2025-06-24 00:00:00,Temporary Diversion Licence,,,,,Point of use,2024-07-03 00:00:00,114898,,Active,,,,,,,,,NW-1-40-6-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.417308,-114.734776,Alberta Energy Regulator,,503306,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=503306,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:39
001 00505041,505041,00505041,00505041 00 00,Active,2024-10-05 00:00:00,Spartan Delta Corp.,2024-10-05 00:00:00,2024-10-05 00:00:00,2025-05-25 00:00:00,Temporary Diversion Licence,,,,,Point of use,2024-10-05 00:00:00,116667,,Active,,,,,,,,,SW-28-42-3-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.64594,-114.375925,Alberta Energy Regulator,,505041,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=505041,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:43
001 00507144,507144,00507144,00507144 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-11-20 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119171,,Active,,,,,,,,,SW-7-44-1-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.771763,-114.135851,Alberta Energy Regulator,,507144,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507144,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:48
001 00507144,507144,00507144,00507144 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-11-20 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119182,,Active,,,,,,,,,SW-10-44-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.772356,-114.499959,Alberta Energy Regulator,,507144,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507144,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:48
001 00507153,507153,00507153,00507153 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-10-26 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119209,,Active,,,,,,,,,SE-5-44-3-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.76235,-114.397142,Alberta Energy Regulator,,507153,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507153,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:49
001 00507153,507153,00507153,00507153 00 00,Active,2025-01-23 00:00:00,Spartan Delta Corp.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-10-26 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119213,,Active,,,,,,,,,SE-19-43-3-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.713745,-114.414826,Alberta Energy Regulator,,507153,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507153,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:49
001 00507148,507148,00507148,00507148 00 00,Active,2025-01-23 00:00:00,Entrada Resources Inc.,2025-01-23 00:00:00,2025-01-23 00:00:00,2025-05-30 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-01-23 00:00:00,119225,,Active,,,,,,,,,SW-9-41-5-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.511144,-114.671439,Alberta Energy Regulator,,507148,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507148,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:49
001 00507519,507519,00507519,00507519 00 00,Active,2025-02-13 00:00:00,Highwood Asset Management Ltd.,2025-02-13 00:00:00,2025-02-13 00:00:00,2026-02-09 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-02-13 00:00:00,119696,,Active,,,,,,,,,NW-31-42-5-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.667386,-114.711978,Alberta Energy Regulator,,507519,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507519,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:52
001 00507893,507893,00507893,00507893 00 00,Active,2025-03-17 00:00:00,Spartan Delta Corp.,2025-03-17 00:00:00,2025-03-17 00:00:00,2026-03-06 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-03-17 00:00:00,120209,,Active,,,,,,,,,NE-2-43-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.677121,-114.464341,Alberta Energy Regulator,,507893,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507893,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:54
001 00507893,507893,00507893,00507893 00 00,Active,2025-03-17 00:00:00,Spartan Delta Corp.,2025-03-17 00:00:00,2025-03-17 00:00:00,2026-03-06 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-03-17 00:00:00,120212,,Active,,,,,,,,,NE-4-44-3-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.769562,-114.366492,Alberta Energy Regulator,,507893,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507893,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:54
001 00507977,507977,00507977,00507977 00 00,Active,2025-03-17 00:00:00,Spartan Delta Corp.,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-06-20 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-03-17 00:00:00,120343,,Active,,,,,,,,,SE-19-43-3-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.713715,-114.416172,Alberta Energy Regulator,,507977,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=507977,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:55
001 00508296,508296,00508296,00508296 00 00,Active,2025-06-01 00:00:00,Spartan Delta Corp.,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-12-31 00:00:00,Temporary Diversion Licence,,,,,Point of use,2025-06-01 00:00:00,120693,,Active,,,,,,,,,SE-2-43-4-W5,,,,,05CC,MEDICINE - BLINDMAN RIVERS,Red Deer River,52.670083,-114.462223,Alberta Energy Regulator,,508296,https://geospatial.alberta.ca/erv-water-act/?page=Water-Act&authorizationNumber=508296,,False,ERV fallback (direct PDF not found in HTML),2026-03-19 17:51:58
